LSOA_CODE,PCN_NAME,PCN_Patients,PCN_Total,Proportion_PCN,LSOA_Population,Proportion_LSOA,CumulativePatients,CumulativePercent,SUB_ICB_LOCATION_NAME
E01029553,About Better Care (ABC) PCN,368,49995,0.00736073607360736,1698,0.21672555948174324,32042,64.09040904090409,Stoke-on-Trent
E01029603,About Better Care (ABC) PCN,350,49995,0.0070007000700070005,1487,0.23537323470073973,32392,64.7904790479048,Stoke-on-Trent
E01029546,About Better Care (ABC) PCN,348,49995,0.0069606960696069605,1384,0.2514450867052023,32740,65.48654865486549,Stoke-on-Trent
E01029587,About Better Care (ABC) PCN,338,49995,0.006760676067606761,1158,0.2918825561312608,33078,66.16261626162616,Stoke-on-Trent
E01014262,About Better Care (ABC) PCN,336,49995,0.006720672067206721,1484,0.22641509433962265,33414,66.83468346834684,Stoke-on-Trent
E01014295,About Better Care (ABC) PCN,336,49995,0.006720672067206721,1715,0.19591836734693877,33750,67.50675067506751,Stoke-on-Trent
E01014259,About Better Care (ABC) PCN,335,49995,0.0067006700670067,1613,0.20768753874767515,34085,68.17681768176817,Stoke-on-Trent
E01014257,About Better Care (ABC) PCN,333,49995,0.00666066606660666,1960,0.16989795918367348,34418,68.84288428842883,Stoke-on-Trent
E01014248,About Better Care (ABC) PCN,319,49995,0.00638063806380638,1563,0.20409468969929623,34737,69.48094809480948,Stoke-on-Trent
E01014260,About Better Care (ABC) PCN,313,49995,0.0062606260626062605,1483,0.21105866486850977,35050,70.10701070107011,Stoke-on-Trent
E01014243,About Better Care (ABC) PCN,301,49995,0.006020602060206021,1485,0.2026936026936027,35351,70.7090709070907,Stoke-on-Trent
E01014293,About Better Care (ABC) PCN,301,49995,0.006020602060206021,2093,0.14381270903010032,35652,71.31113111311132,Stoke-on-Trent
E01014261,About Better Care (ABC) PCN,293,49995,0.005860586058605861,1780,0.1646067415730337,35945,71.8971897189719,Stoke-on-Trent
E01029544,About Better Care (ABC) PCN,293,49995,0.005860586058605861,1488,0.19690860215053763,36238,72.48324832483249,Stoke-on-Trent
E01029586,About Better Care (ABC) PCN,259,49995,0.00518051805180518,1206,0.21475953565505804,36497,73.001300130013007,Stoke-on-Trent
E01014258,About Better Care (ABC) PCN,258,49995,0.005160516051605161,1511,0.17074784910655194,36755,73.51735173517352,Stoke-on-Trent
E01014269,About Better Care (ABC) PCN,254,49995,0.005080508050805081,1850,0.1372972972972973,37009,74.02540254025402,Stoke-on-Trent
E01029543,About Better Care (ABC) PCN,249,49995,0.00498049804980498,1322,0.18835098335854766,37258,74.52345234523452,Stoke-on-Trent
E01029540,About Better Care (ABC) PCN,244,49995,0.004880488048804881,1375,0.17745454545454545,37502,75.01150115011501,Stoke-on-Trent
E01029552,About Better Care (ABC) PCN,209,49995,0.004180418041804181,1513,0.1381361533377396,37711,75.42954295429543,Stoke-on-Trent
E01029567,About Better Care (ABC) PCN,203,49995,0.004060406040604061,1668,0.12170263788968826,37914,75.83558355835584,Stoke-on-Trent
E01014246,About Better Care (ABC) PCN,200,49995,0.004000400040004,1791,0.11166945840312674,38114,76.23562356235624,Stoke-on-Trent
E01014331,About Better Care (ABC) PCN,198,49995,0.0039603960396039604,1730,0.11445086705202312,38312,76.63166316631663,Stoke-on-Trent
E01014268,About Better Care (ABC) PCN,196,49995,0.0039203920392039205,2735,0.07166361974405851,38508,77.02370237023702,Stoke-on-Trent
E01014336,About Better Care (ABC) PCN,187,49995,0.0037403740374037406,1847,0.10124526258798051,38695,77.3977397739774,Stoke-on-Trent
E01014333,About Better Care (ABC) PCN,186,49995,0.0037203720372037206,1412,0.13172804532577903,38881,77.76977697769777,Stoke-on-Trent
E01029593,About Better Care (ABC) PCN,186,49995,0.0037203720372037206,2687,0.0692221808708597,39067,78.14181418141814,Stoke-on-Trent
E01029539,About Better Care (ABC) PCN,184,49995,0.00368036803680368,1522,0.12089356110381078,39251,78.50985098509851,Stoke-on-Trent
E01029602,About Better Care (ABC) PCN,173,49995,0.0034603460346034603,2038,0.08488714425907752,39424,78.85588558855886,Stoke-on-Trent
E01029555,About Better Care (ABC) PCN,166,49995,0.0033203320332033204,1716,0.09673659673659674,39590,79.18791879187918,Stoke-on-Trent
E01029564,About Better Care (ABC) PCN,166,49995,0.0033203320332033204,1431,0.11600279524807827,39756,79.51995199519952,Stoke-on-Trent
E01014264,About Better Care (ABC) PCN,164,49995,0.0032803280328032804,2003,0.08187718422366451,39920,79.84798479847984,Stoke-on-Trent
E01014302,About Better Care (ABC) PCN,158,49995,0.0031603160316031604,2038,0.0775269872423945,40078,80.16401640164015,Stoke-on-Trent
E01014285,About Better Care (ABC) PCN,157,49995,0.0031403140314031405,3325,0.04721804511278196,40235,80.47804780478047,Stoke-on-Trent
E01014266,About Better Care (ABC) PCN,155,49995,0.0031003100310031005,1411,0.10985116938341602,40390,80.7880788078808,Stoke-on-Trent
E01029561,About Better Care (ABC) PCN,155,49995,0.0031003100310031005,1515,0.10231023102310231,40545,81.0981098109811,Stoke-on-Trent
E01029595,About Better Care (ABC) PCN,154,49995,0.0030803080308030805,1216,0.12664473684210525,40699,81.4061406140614,Stoke-on-Trent
E01014273,About Better Care (ABC) PCN,149,49995,0.00298029802980298,1597,0.09329993738259236,40848,81.7041704170417,Stoke-on-Trent
E01014338,About Better Care (ABC) PCN,148,49995,0.00296029602960296,1576,0.09390862944162437,40996,82.000200020002,Stoke-on-Trent
E01029580,About Better Care (ABC) PCN,147,49995,0.00294029402940294,1378,0.10667634252539913,41143,82.2942294229423,Stoke-on-Trent
E01014270,About Better Care (ABC) PCN,146,49995,0.00292029202920292,1516,0.09630606860158311,41289,82.58625862586258,Stoke-on-Trent
E01014278,About Better Care (ABC) PCN,145,49995,0.0029002900290029,1365,0.10622710622710622,41434,82.87628762876288,Stoke-on-Trent
E01029581,About Better Care (ABC) PCN,145,49995,0.0029002900290029,1607,0.09023024268823895,41579,83.16631663166316,Stoke-on-Trent
E01014341,About Better Care (ABC) PCN,144,49995,0.00288028802880288,1953,0.07373271889400922,41723,83.45434543454346,Stoke-on-Trent
E01014271,About Better Care (ABC) PCN,143,49995,0.00286028602860286,1663,0.08598917618761275,41866,83.74037403740374,Stoke-on-Trent
E01014337,About Better Care (ABC) PCN,134,49995,0.0026802680268026803,1852,0.07235421166306695,42000,84.00840084008401,Stoke-on-Trent
E01014298,About Better Care (ABC) PCN,130,49995,0.0026002600260026003,1716,0.07575757575757576,42130,84.26842684268426,Stoke-on-Trent
E01014287,About Better Care (ABC) PCN,129,49995,0.0025802580258025803,2879,0.04480722473080931,42259,84.52645264526453,Stoke-on-Trent
E01029588,About Better Care (ABC) PCN,129,49995,0.0025802580258025803,1619,0.07967881408276714,42388,84.78447844784478,Stoke-on-Trent
E01029597,About Better Care (ABC) PCN,128,49995,0.0025602560256025603,1578,0.08111533586818757,42516,85.04050405040505,Stoke-on-Trent
E01014324,About Better Care (ABC) PCN,117,49995,0.00234023402340234,1473,0.07942973523421588,42633,85.27452745274528,Stoke-on-Trent
E01014334,About Better Care (ABC) PCN,117,49995,0.00234023402340234,1288,0.09083850931677019,42750,85.5085508550855,Stoke-on-Trent
E01029594,About Better Care (ABC) PCN,114,49995,0.00228022802280228,1944,0.05864197530864197,42864,85.73657365736574,Stoke-on-Trent
E01029537,About Better Care (ABC) PCN,113,49995,0.00226022602260226,1641,0.06886045094454601,42977,85.96259625962597,Stoke-on-Trent
E01029604,About Better Care (ABC) PCN,107,49995,0.00214021402140214,1966,0.05442522889114954,43084,86.17661766176617,Stoke-on-Trent
E01014267,About Better Care (ABC) PCN,105,49995,0.0021002100210021,2357,0.044548154433602036,43189,86.38663866386639,Stoke-on-Trent
E01033257,About Better Care (ABC) PCN,105,49995,0.0021002100210021,2554,0.04111198120595145,43294,86.5966596659666,Stoke-on-Trent
E01029578,About Better Care (ABC) PCN,104,49995,0.00208020802080208,1713,0.06071220081727963,43398,86.8046804680468,Stoke-on-Trent
E01029601,About Better Care (ABC) PCN,104,49995,0.00208020802080208,1910,0.05445026178010471,43502,87.01270127012701,Stoke-on-Trent
E01014300,About Better Care (ABC) PCN,103,49995,0.00206020602060206,1528,0.06740837696335078,43605,87.21872187218722,Stoke-on-Trent
E01029598,About Better Care (ABC) PCN,103,49995,0.00206020602060206,2166,0.04755309325946445,43708,87.42474247424742,Stoke-on-Trent
E01014332,About Better Care (ABC) PCN,97,49995,0.0019401940194019402,1688,0.057464454976303314,43805,87.61876187618762,Stoke-on-Trent
E01029562,About Better Care (ABC) PCN,97,49995,0.0019401940194019402,1256,0.07722929936305732,43902,87.81278127812782,Stoke-on-Trent
E01029608,About Better Care (ABC) PCN,97,49995,0.0019401940194019402,1619,0.05991352686843731,43999,88.00680068006801,Stoke-on-Trent
E01029596,About Better Care (ABC) PCN,95,49995,0.0019001900190019003,1101,0.08628519527702089,44094,88.1968196819682,Stoke-on-Trent
E01029563,About Better Care (ABC) PCN,94,49995,0.0018801880188018803,1296,0.07253086419753087,44188,88.38483848384838,Stoke-on-Trent
E01029536,About Better Care (ABC) PCN,92,49995,0.00184018401840184,1410,0.06524822695035461,44280,88.56885688568858,Stoke-on-Trent
E01029579,About Better Care (ABC) PCN,83,49995,0.0016601660166016602,1653,0.05021173623714459,44363,88.73487348734874,Stoke-on-Trent
E01014330,About Better Care (ABC) PCN,82,49995,0.0016401640164016402,1853,0.044252563410685376,44445,88.89888988898889,Stoke-on-Trent
E01014342,About Better Care (ABC) PCN,82,49995,0.0016401640164016402,1658,0.04945717732207479,44527,89.06290629062906,Stoke-on-Trent
E01029577,About Better Care (ABC) PCN,82,49995,0.0016401640164016402,1573,0.052129688493324854,44609,89.22692269226923,Stoke-on-Trent
E01029551,About Better Care (ABC) PCN,81,49995,0.0016201620162016202,1675,0.04835820895522388,44690,89.38893889388939,Stoke-on-Trent
E01029582,About Better Care (ABC) PCN,81,49995,0.0016201620162016202,1918,0.04223149113660062,44771,89.55095509550955,Stoke-on-Trent
E01029549,About Better Care (ABC) PCN,79,49995,0.0015801580158015802,1754,0.04503990877993159,44850,89.70897089708971,Stoke-on-Trent
E01029556,About Better Care (ABC) PCN,78,49995,0.0015601560156015602,2622,0.029748283752860413,44928,89.86498649864987,Stoke-on-Trent
E01029589,About Better Care (ABC) PCN,77,49995,0.0015401540154015402,1188,0.06481481481481481,45005,90.01900190019002,Stoke-on-Trent
E01029612,About Better Care (ABC) PCN,74,49995,0.00148014801480148,1281,0.05776736924277908,45079,90.16701670167016,Stoke-on-Trent
E01014303,About Better Care (ABC) PCN,73,49995,0.00146014601460146,1394,0.05236728837876614,45152,90.31303130313032,Stoke-on-Trent
E01029611,About Better Care (ABC) PCN,73,49995,0.00146014601460146,1903,0.03836048344718865,45225,90.45904590459047,Stoke-on-Trent
E01014281,About Better Care (ABC) PCN,72,49995,0.00144014401440144,2697,0.026696329254727477,45297,90.6030603060306,Stoke-on-Trent
E01014335,About Better Care (ABC) PCN,71,49995,0.00142014201420142,1718,0.041327124563445866,45368,90.74507450745074,Stoke-on-Trent
E01014345,About Better Care (ABC) PCN,71,49995,0.00142014201420142,2630,0.02699619771863118,45439,90.88708870887089,Stoke-on-Trent
E01029585,About Better Care (ABC) PCN,70,49995,0.0014001400140014,1362,0.0513950073421439,45509,91.02710271027102,Stoke-on-Trent
E01014299,About Better Care (ABC) PCN,69,49995,0.0013801380138013801,1326,0.05203619909502263,45578,91.16511651165116,Stoke-on-Trent
E01014297,About Better Care (ABC) PCN,68,49995,0.0013601360136013601,1194,0.05695142378559464,45646,91.3011301130113,Stoke-on-Trent
E01029606,About Better Care (ABC) PCN,68,49995,0.0013601360136013601,1499,0.04536357571714476,45714,91.43714371437144,Stoke-on-Trent
E01014296,About Better Care (ABC) PCN,66,49995,0.0013201320132013201,1542,0.042801556420233464,45780,91.56915691569158,Stoke-on-Trent
E01029600,About Better Care (ABC) PCN,66,49995,0.0013201320132013201,1524,0.04330708661417323,45846,91.7011701170117,Stoke-on-Trent
E01029605,About Better Care (ABC) PCN,63,49995,0.0012601260126012602,1279,0.04925723221266615,45909,91.82718271827183,Stoke-on-Trent
E01014301,About Better Care (ABC) PCN,62,49995,0.0012401240124012402,1609,0.03853325046612803,45971,91.95119511951195,Stoke-on-Trent
E01014307,About Better Care (ABC) PCN,62,49995,0.0012401240124012402,2042,0.030362389813907934,46033,92.07520752075207,Stoke-on-Trent
E01029565,About Better Care (ABC) PCN,62,49995,0.0012401240124012402,1134,0.054673721340388004,46095,92.19921992199221,Stoke-on-Trent
E01014323,About Better Care (ABC) PCN,61,49995,0.0012201220122012202,1471,0.04146838885112169,46156,92.32123212321233,Stoke-on-Trent
E01029583,About Better Care (ABC) PCN,61,49995,0.0012201220122012202,1379,0.04423495286439449,46217,92.44324432443244,Stoke-on-Trent
E01014212,About Better Care (ABC) PCN,59,49995,0.0011801180118011802,2218,0.02660054102795311,46276,92.56125612561256,Stoke-on-Trent
E01014280,About Better Care (ABC) PCN,59,49995,0.0011801180118011802,1220,0.04836065573770492,46335,92.67926792679268,Stoke-on-Trent
E01014328,About Better Care (ABC) PCN,56,49995,0.00112011201120112,1923,0.029121164846593862,46391,92.7912791279128,Stoke-on-Trent
E01029591,About Better Care (ABC) PCN,56,49995,0.00112011201120112,1563,0.03582853486884197,46447,92.9032903290329,Stoke-on-Trent
E01034057,About Better Care (ABC) PCN,56,49995,0.00112011201120112,1947,0.028762198253723677,46503,93.01530153015301,Stoke-on-Trent
E01014229,About Better Care (ABC) PCN,55,49995,0.0011001100110011,2220,0.024774774774774775,46558,93.12531253125313,Stoke-on-Trent
E01014213,About Better Care (ABC) PCN,54,49995,0.00108010801080108,1437,0.037578288100208766,46612,93.23332333233323,Stoke-on-Trent
E01014274,About Better Care (ABC) PCN,53,49995,0.00106010601060106,2062,0.025703200775945685,46665,93.33933393339335,Stoke-on-Trent
E01014329,About Better Care (ABC) PCN,53,49995,0.00106010601060106,1757,0.03016505406943654,46718,93.44534453445344,Stoke-on-Trent
E01029533,About Better Care (ABC) PCN,52,49995,0.00104010401040104,1557,0.033397559409120106,46770,93.54935493549354,Stoke-on-Trent
E01029607,About Better Care (ABC) PCN,52,49995,0.00104010401040104,1522,0.03416557161629435,46822,93.65336533653365,Stoke-on-Trent
E01014224,About Better Care (ABC) PCN,51,49995,0.00102010201020102,2006,0.025423728813559324,46873,93.75537553755376,Stoke-on-Trent
E01029610,About Better Care (ABC) PCN,51,49995,0.00102010201020102,1359,0.037527593818984545,46924,93.85738573857387,Stoke-on-Trent
E01029584,About Better Care (ABC) PCN,50,49995,0.001000100010001,1246,0.04012841091492777,46974,93.95739573957395,Stoke-on-Trent
E01029599,About Better Care (ABC) PCN,50,49995,0.001000100010001,1525,0.03278688524590164,47024,94.05740574057407,Stoke-on-Trent
E01014283,About Better Care (ABC) PCN,49,49995,9.800980098009801e-4,2725,0.01798165137614679,47073,94.15541554155415,Stoke-on-Trent
E01014340,About Better Care (ABC) PCN,48,49995,9.600960096009601e-4,2399,0.020008336807002917,47121,94.25142514251425,Stoke-on-Trent
E01014327,About Better Care (ABC) PCN,47,49995,9.400940094009401e-4,1626,0.02890528905289053,47168,94.34543454345435,Stoke-on-Trent
E01034056,About Better Care (ABC) PCN,47,49995,9.400940094009401e-4,1866,0.025187566988210074,47215,94.43944394439444,Stoke-on-Trent
E01014279,About Better Care (ABC) PCN,46,49995,9.2009200920092e-4,1963,0.023433520122261846,47261,94.53145314531454,Stoke-on-Trent
E01029590,About Better Care (ABC) PCN,46,49995,9.2009200920092e-4,1402,0.03281027104136947,47307,94.62346234623462,Stoke-on-Trent
E01014275,About Better Care (ABC) PCN,45,49995,9.000900090009e-4,1776,0.02533783783783784,47352,94.71347134713471,Stoke-on-Trent
E01018417,About Better Care (ABC) PCN,45,49995,9.000900090009e-4,1671,0.026929982046678635,47397,94.80348034803481,Stoke-on-Trent
E01034055,About Better Care (ABC) PCN,45,49995,9.000900090009e-4,1697,0.026517383618149676,47442,94.89348934893489,Stoke-on-Trent
E01029775,About Better Care (ABC) PCN,44,49995,8.800880088008801e-4,1493,0.029470864032150032,47486,94.98149814981498,Stoke-on-Trent
E01014367,About Better Care (ABC) PCN,43,49995,8.600860086008601e-4,2556,0.016823161189358372,47529,95.06750675067507,Stoke-on-Trent
E01014366,About Better Care (ABC) PCN,42,49995,8.400840084008401e-4,1961,0.021417644059153494,47571,95.15151515151516,Stoke-on-Trent
E01014339,About Better Care (ABC) PCN,41,49995,8.200820082008201e-4,2505,0.016367265469061875,47612,95.23352335233524,Stoke-on-Trent
E01029609,About Better Care (ABC) PCN,41,49995,8.200820082008201e-4,1731,0.02368573079145003,47653,95.31553155315532,Stoke-on-Trent
E01014317,About Better Care (ABC) PCN,40,49995,8.000800080008001e-4,1754,0.02280501710376283,47693,95.3955395539554,Stoke-on-Trent
E01014362,About Better Care (ABC) PCN,39,49995,7.800780078007801e-4,1273,0.030636292223095052,47732,95.47354735473547,Stoke-on-Trent
E01014282,About Better Care (ABC) PCN,38,49995,7.600760076007601e-4,1783,0.02131239484015704,47770,95.54955495549555,Stoke-on-Trent
E01014326,About Better Care (ABC) PCN,38,49995,7.600760076007601e-4,1407,0.02700781805259417,47808,95.62556255625563,Stoke-on-Trent
E01014286,About Better Care (ABC) PCN,37,49995,7.4007400740074e-4,2251,0.016437139049311416,47845,95.6995699569957,Stoke-on-Trent
E01014234,About Better Care (ABC) PCN,36,49995,7.2007200720072e-4,1794,0.020066889632107024,47881,95.77157715771577,Stoke-on-Trent
E01014220,About Better Care (ABC) PCN,35,49995,7.000700070007e-4,1875,0.018666666666666668,47916,95.84158415841584,Stoke-on-Trent
E01014233,About Better Care (ABC) PCN,35,49995,7.000700070007e-4,1490,0.02348993288590604,47951,95.91159115911591,Stoke-on-Trent
E01034059,About Better Care (ABC) PCN,35,49995,7.000700070007e-4,2297,0.015237265999129298,47986,95.98159815981599,Stoke-on-Trent
E01014304,About Better Care (ABC) PCN,34,49995,6.800680068006801e-4,1426,0.023842917251051893,48020,96.04960496049605,Stoke-on-Trent
E01014306,About Better Care (ABC) PCN,34,49995,6.800680068006801e-4,1883,0.018056293149229952,48054,96.11761176117611,Stoke-on-Trent
E01014368,About Better Care (ABC) PCN,33,49995,6.600660066006601e-4,1917,0.017214397496087636,48087,96.18361836183618,Stoke-on-Trent
E01029703,About Better Care (ABC) PCN,33,49995,6.600660066006601e-4,1612,0.020471464019851116,48120,96.24962496249626,Stoke-on-Trent
E01034054,About Better Care (ABC) PCN,33,49995,6.600660066006601e-4,927,0.03559870550161812,48153,96.31563156315632,Stoke-on-Trent
E01014218,About Better Care (ABC) PCN,32,49995,6.400640064006401e-4,1873,0.017084890549919914,48185,96.37963796379638,Stoke-on-Trent
E01014310,About Better Care (ABC) PCN,32,49995,6.400640064006401e-4,2216,0.01444043321299639,48217,96.44364436443644,Stoke-on-Trent
E01029748,About Better Care (ABC) PCN,32,49995,6.400640064006401e-4,1308,0.024464831804281346,48249,96.5076507650765,Stoke-on-Trent
E01029777,About Better Care (ABC) PCN,32,49995,6.400640064006401e-4,1571,0.020369191597708464,48281,96.57165716571657,Stoke-on-Trent
E01014221,About Better Care (ABC) PCN,31,49995,6.200620062006201e-4,1750,0.017714285714285714,48312,96.63366336633663,Stoke-on-Trent
E01014230,About Better Care (ABC) PCN,30,49995,6.000600060006001e-4,1555,0.01929260450160772,48342,96.6936693669367,Stoke-on-Trent
E01014344,About Better Care (ABC) PCN,30,49995,6.000600060006001e-4,1695,0.017699115044247787,48372,96.75367536753676,Stoke-on-Trent
E01014211,About Better Care (ABC) PCN,29,49995,5.8005800580058e-4,1730,0.01676300578034682,48401,96.81168116811682,Stoke-on-Trent
E01014284,About Better Care (ABC) PCN,29,49995,5.8005800580058e-4,1686,0.01720047449584816,48430,96.86968696869687,Stoke-on-Trent
E01014369,About Better Care (ABC) PCN,29,49995,5.8005800580058e-4,1913,0.015159435441714584,48459,96.92769276927693,Stoke-on-Trent
E01014223,About Better Care (ABC) PCN,28,49995,5.6005600560056e-4,2006,0.013958125623130608,48487,96.98369836983699,Stoke-on-Trent
E01014272,About Better Care (ABC) PCN,28,49995,5.6005600560056e-4,1517,0.01845748187211602,48515,97.03970397039704,Stoke-on-Trent
E01014215,About Better Care (ABC) PCN,27,49995,5.4005400540054e-4,1559,0.01731879409878127,48542,97.09370937093709,Stoke-on-Trent
E01014277,About Better Care (ABC) PCN,26,49995,5.2005200520052e-4,1519,0.017116524028966424,48568,97.14571457145715,Stoke-on-Trent
E01014222,About Better Care (ABC) PCN,25,49995,5.000500050005e-4,1788,0.013982102908277404,48593,97.1957195719572,Stoke-on-Trent
E01014313,About Better Care (ABC) PCN,25,49995,5.000500050005e-4,1677,0.01490757304710793,48618,97.24572457245725,Stoke-on-Trent
E01018428,About Better Care (ABC) PCN,25,49995,5.000500050005e-4,1259,0.019857029388403495,48643,97.29572957295728,Stoke-on-Trent
E01029532,About Better Care (ABC) PCN,25,49995,5.000500050005e-4,1589,0.015733165512901194,48668,97.34573457345735,Stoke-on-Trent
E01014265,About Better Care (ABC) PCN,24,49995,4.8004800480048006e-4,1477,0.016249153689911984,48692,97.3937393739374,Stoke-on-Trent
E01014312,About Better Care (ABC) PCN,24,49995,4.8004800480048006e-4,1513,0.015862524785194978,48716,97.44174417441744,Stoke-on-Trent
E01014322,About Better Care (ABC) PCN,24,49995,4.8004800480048006e-4,1825,0.01315068493150685,48740,97.4897489748975,Stoke-on-Trent
E01014216,About Better Care (ABC) PCN,23,49995,4.6004600460046e-4,1389,0.01655867530597552,48763,97.53575357535753,Stoke-on-Trent
E01014276,About Better Care (ABC) PCN,23,49995,4.6004600460046e-4,1598,0.014392991239048811,48786,97.58175817581758,Stoke-on-Trent
E01014217,About Better Care (ABC) PCN,22,49995,4.4004400440044003e-4,1630,0.013496932515337423,48808,97.62576257625763,Stoke-on-Trent
E01014316,About Better Care (ABC) PCN,22,49995,4.4004400440044003e-4,1963,0.011207335710646969,48830,97.66976697669767,Stoke-on-Trent
E01018429,About Better Care (ABC) PCN,22,49995,4.4004400440044003e-4,1536,0.014322916666666666,48852,97.71377137713772,Stoke-on-Trent
E01029576,About Better Care (ABC) PCN,22,49995,4.4004400440044003e-4,4047,0.0054361255250803065,48874,97.75777577757776,Stoke-on-Trent
E01029762,About Better Care (ABC) PCN,22,49995,4.4004400440044003e-4,1649,0.013341419041843541,48896,97.80178017801781,Stoke-on-Trent
E01029764,About Better Care (ABC) PCN,22,49995,4.4004400440044003e-4,1763,0.012478729438457176,48918,97.84578457845785,Stoke-on-Trent
E01014210,About Better Care (ABC) PCN,21,49995,4.2004200420042004e-4,1732,0.01212471131639723,48939,97.88778877887789,Stoke-on-Trent
E01014305,About Better Care (ABC) PCN,21,49995,4.2004200420042004e-4,2015,0.010421836228287842,48960,97.92979297929793,Stoke-on-Trent
E01029771,About Better Care (ABC) PCN,21,49995,4.2004200420042004e-4,1711,0.012273524254821741,48981,97.97179717971797,Stoke-on-Trent
E01014214,About Better Care (ABC) PCN,20,49995,4.0004000400040005e-4,1597,0.012523481527864746,49001,98.01180118011801,Stoke-on-Trent
E01014226,About Better Care (ABC) PCN,20,49995,4.0004000400040005e-4,1554,0.01287001287001287,49021,98.05180518051804,Stoke-on-Trent
E01014325,About Better Care (ABC) PCN,20,49995,4.0004000400040005e-4,1328,0.015060240963855422,49041,98.09180918091809,Stoke-on-Trent
E01029570,About Better Care (ABC) PCN,20,49995,4.0004000400040005e-4,2912,0.006868131868131868,49061,98.13181318131812,Stoke-on-Trent
E01014319,About Better Care (ABC) PCN,19,49995,3.8003800380038006e-4,1481,0.012829169480081027,49080,98.16981698169816,Stoke-on-Trent
E01014321,About Better Care (ABC) PCN,19,49995,3.8003800380038006e-4,1455,0.013058419243986255,49099,98.2078207820782,Stoke-on-Trent
E01014353,About Better Care (ABC) PCN,19,49995,3.8003800380038006e-4,1849,0.010275824770146024,49118,98.24582458245824,Stoke-on-Trent
E01029535,About Better Care (ABC) PCN,19,49995,3.8003800380038006e-4,1509,0.012591119946984758,49137,98.28382838283828,Stoke-on-Trent
E01029776,About Better Care (ABC) PCN,19,49995,3.8003800380038006e-4,1839,0.010331702011963024,49156,98.32183218321833,Stoke-on-Trent
E01014239,About Better Care (ABC) PCN,18,49995,3.6003600360036e-4,1553,0.01159047005795235,49174,98.35783578357837,Stoke-on-Trent
E01014311,About Better Care (ABC) PCN,18,49995,3.6003600360036e-4,1454,0.012379642365887207,49192,98.3938393839384,Stoke-on-Trent
E01014363,About Better Care (ABC) PCN,18,49995,3.6003600360036e-4,1299,0.013856812933025405,49210,98.42984298429843,Stoke-on-Trent
E01029534,About Better Care (ABC) PCN,18,49995,3.6003600360036e-4,1504,0.011968085106382979,49228,98.46584658465846,Stoke-on-Trent
E01014308,About Better Care (ABC) PCN,17,49995,3.4003400340034003e-4,1522,0.011169513797634692,49245,98.4998499849985,Stoke-on-Trent
E01014315,About Better Care (ABC) PCN,17,49995,3.4003400340034003e-4,1301,0.013066871637202153,49262,98.53385338533853,Stoke-on-Trent
E01014364,About Better Care (ABC) PCN,17,49995,3.4003400340034003e-4,1592,0.010678391959798994,49279,98.56785678567857,Stoke-on-Trent
E01018430,About Better Care (ABC) PCN,17,49995,3.4003400340034003e-4,1318,0.012898330804248861,49296,98.6018601860186,Stoke-on-Trent
E01014237,About Better Care (ABC) PCN,16,49995,3.2003200320032004e-4,1806,0.008859357696566999,49312,98.63386338633863,Stoke-on-Trent
E01014219,About Better Care (ABC) PCN,15,49995,3.0003000300030005e-4,1353,0.011086474501108648,49327,98.66386638663866,Stoke-on-Trent
E01014240,About Better Care (ABC) PCN,15,49995,3.0003000300030005e-4,1706,0.008792497069167644,49342,98.69386938693869,Stoke-on-Trent
E01014320,About Better Care (ABC) PCN,15,49995,3.0003000300030005e-4,1266,0.011848341232227487,49357,98.72387238723871,Stoke-on-Trent
E01018389,About Better Care (ABC) PCN,15,49995,3.0003000300030005e-4,2259,0.006640106241699867,49372,98.75387538753876,Stoke-on-Trent
E01018390,About Better Care (ABC) PCN,15,49995,3.0003000300030005e-4,1688,0.008886255924170616,49387,98.78387838783878,Stoke-on-Trent
E01018515,About Better Care (ABC) PCN,15,49995,3.0003000300030005e-4,2431,0.006170300287947347,49402,98.81388138813881,Stoke-on-Trent
E01029778,About Better Care (ABC) PCN,15,49995,3.0003000300030005e-4,1723,0.008705745792222866,49417,98.84388438843884,Stoke-on-Trent
E01014225,About Better Care (ABC) PCN,14,49995,2.8002800280028e-4,1498,0.009345794392523364,49431,98.87188718871887,Stoke-on-Trent
E01014235,About Better Care (ABC) PCN,14,49995,2.8002800280028e-4,1736,0.008064516129032258,49445,98.89988998899891,Stoke-on-Trent
E01014343,About Better Care (ABC) PCN,14,49995,2.8002800280028e-4,1858,0.007534983853606028,49459,98.92789278927893,Stoke-on-Trent
E01018386,About Better Care (ABC) PCN,14,49995,2.8002800280028e-4,2806,0.004989308624376337,49473,98.95589558955895,Stoke-on-Trent
E01018431,About Better Care (ABC) PCN,14,49995,2.8002800280028e-4,1262,0.011093502377179081,49487,98.98389838983898,Stoke-on-Trent
E01014238,About Better Care (ABC) PCN,12,49995,2.4002400240024003e-4,1643,0.007303712720632989,49499,99.007900790079,Stoke-on-Trent
E01014348,About Better Care (ABC) PCN,12,49995,2.4002400240024003e-4,1508,0.007957559681697613,49511,99.03190319031904,Stoke-on-Trent
E01018418,About Better Care (ABC) PCN,12,49995,2.4002400240024003e-4,1708,0.00702576112412178,49523,99.05590559055906,Stoke-on-Trent
E01029772,About Better Care (ABC) PCN,12,49995,2.4002400240024003e-4,1622,0.007398273736128237,49535,99.07990799079907,Stoke-on-Trent
